id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
33752,Infaller,Infallible Kepler,1995-2-7,Gitega,41567,28,F,53,168
33753,Einsionate,Affectionate Einstein,1996-7-8,Cape Town,92109,162,F,49,164
33754,Pasnd,Kind Pascal,1998-4-23,Rome,6611,83,F,41,165
33755,Haarp,Sharp Haibt,2004-8-21,Sarajevo,98576,22,F,53,167
33756,Hoptein,Hopeful Einstein,2000-9-18,Buenos Aires,98421,7,M,62,177
33757,Hypming,Hypatia Charming,2005-11-10,Sri Jayewardenepura Kotte,58732,165,F,45,158
33758,Galchel,Herschel Gallant,1998-9-27,Brazzaville,54126,39,M,57,175
33759,Cering,Adoring Cerf,2004-11-22,Riyadh,91187,152,F,41,168
33760,Focnnon,Focused Shannon,2007-10-8,Malabo,43568,55,F,49,166
33761,Shocuent,Shockley Eloquent,1996-7-25,Rome,59197,83,F,41,168
33762,Perrky,Perlman Quirky,1996-12-28,Male,93826,107,M,57,184
33763,Grotheghty,Grothendieck Naughty,2003-11-11,Berne,65048,170,F,53,156
33764,Clendieck,Grothendieck Clever,2003-1-1,Ashgabat,63802,181,F,47,170
33765,Fesndieck,Grothendieck Festive,2007-10-21,Castries,24963,147,F,50,169
33766,Compean,Competent Mclean,2008-8-9,Berlin,60785,65,M,59,181
33767,Amalemy,Ptolemy Amazing,2004-7-21,Santo Domingo,25941,50,F,42,168
33768,Babial,Babbage Jovial,2001-3-23,Port-Vila,14217,190,F,40,159
33769,Yaesting,Interesting Yalow,1995-5-10,Khartoum,38671,166,M,58,185
33770,Hardly,Wizardly Haibt,2002-3-11,Montevideo,23301,188,F,52,161
33771,Merident,Merkle Confident,2005-8-12,Cairo,73148,53,M,55,183
33772,Feryer,Fervent Mayer,2003-11-28,Bridgetown,79680,15,F,54,169
33773,Albanny,Funny Albattani,1995-8-7,Damascus,20774,171,M,65,174
33774,Relnsky,Relaxed Dubinsky,1999-3-21,Roseau,43421,49,M,61,175
33775,Nerler,Euler Nervous,2002-10-23,Nouakchott,58078,111,M,62,172
33776,Hasvent,Haslett Fervent,2007-8-19,Brussels,86220,17,F,52,166
33777,Pentras,Pensive Poitras,2001-8-21,Windhoek,85828,122,M,55,185
33778,Willly,Silly Wilson,2006-6-16,Palikir,79726,114,M,60,183
33779,Ecstgkin,Ecstatic Hodgkin,1996-8-6,Tarawa Atoll,14188,89,M,56,181
33780,Leamy,Dreamy Lewin,2001-6-28,Reykjavik,78374,76,M,61,174
33781,Admizaka,Ishizaka Admiring,1998-8-20,Jerusalem,34779,82,M,60,184
33782,Blacoyant,Blackburn Flamboyant,1995-8-27,Ulaanbaatar,91868,117,M,57,183
33783,Wrieful,Peaceful Wright,1998-9-8,Kingstown ,44420,148,M,57,171
33784,Varahaepy,Varahamihira Sleepy,2007-9-26,Porto-Novo,76962,19,F,49,170
33785,Dizical,Quizzical Dirac,2005-3-19,Tegucigalpa,82496,74,M,58,174
33786,Barident,Bardeen Confident,1999-7-19,Bangkok,14493,175,F,52,162
33787,Complby,Kilby Competent,1997-3-24,Roseau,97939,49,F,47,160
33788,Recunnon,Recursing Shannon,1999-11-21,Bridgetown,27654,15,F,41,156
33789,Einsnky,Cranky Einstein,1997-11-26,Prague,57022,46,F,51,166
33790,Frierke,Clarke Friendly,1996-9-14,Honiara,40070,160,F,53,164
33791,Niyyam,Nifty Khayyam,2008-7-1,Santo Domingo,69448,50,F,51,166
33792,Distrhcutt,Distracted Northcutt,1995-11-1,Santiago,45652,35,M,58,176
33793,Lumling,Dazzling Lumiere,2002-5-5,Tehran,83307,79,F,44,167
33794,Wrindly,Friendly Wright,1999-6-20,Tokyo,35782,85,F,48,167
33795,Pahful,Pare Youthful,2005-6-8,Paramaribo,2778,167,F,47,159
33796,Youteida,Almeida Youthful,2003-11-22,Pyongyang,70923,90,F,55,169
33797,Dreport,Lamport Dreamy,2001-12-26,Porto-Novo,53255,19,M,61,183
33798,Tendall,Tender Goodall,2003-5-1,Accra,69331,66,F,40,162
33799,Gooionate,Affectionate Goodall,2007-2-16,Maseru,61977,97,M,56,178
33800,Yacending,Condescending Yalow,1999-1-22,Kiev,50532,184,F,50,160
33801,Bontic,Booth Romantic,2007-2-26,Port Louis,60943,112,M,58,180
33802,Goini,Goofy Panini,2008-1-2,Freetown,56982,156,M,56,175
33803,Keovsky,Keen Heyrovsky,2005-3-5,Tegucigalpa,44641,74,M,63,172
33804,Crlible,Infallible Cray,1998-2-8,Bamako,93200,108,M,57,170
33805,Test,Tu Modest,2008-1-12,Georgetown,76146,72,F,53,163
33806,Hardrtz,Swartz Hardcore,2006-1-17,Luxembourg,23729,102,F,54,165
33807,Distrlow,Distracted Yalow,1997-12-22,Praia,99634,32,F,42,164
33808,Amansky,Amazing Meninsky,1999-11-2,Nay Pyi Taw,48187,121,M,64,176
33809,Dazzrana,Dazzling Khorana,1996-1-12,Banjul,85011,63,M,57,182
33810,Eaver,Eager Beaver,2003-5-25,Taipei,52710,172,M,57,174
33811,Brarp,Tharp Brave,2007-3-28,Minsk,21296,16,F,48,169
33812,Feiistic,Feistel Heuristic,2004-8-4,Lusaka,21703,195,F,42,167
33813,Herslant,Herschel Gallant,2004-3-28,Ottawa,18576,31,F,54,162
33814,Elamann,Neumann Elated,2006-3-19,Tbilisi,4083,64,F,52,160
33815,Blacmined,Blackwell Determined,2008-4-20,Dili,99409,51,F,46,166
33816,Muslton,Musing Hamilton,1998-10-11,Bandar Seri Begawan,11931,25,F,46,168
33817,Havitt,Leavitt Happy,2004-1-6,Addis Ababa,9918,58,M,55,178
33818,Fesown,Festive Brown,2008-4-20,Guatemala City,81868,69,F,49,160
33819,Compasser,Goldwasser Competent,2008-4-27,Bishkek,35609,93,F,49,170
33820,Inspman,Raman Inspiring,2002-9-12,Helsinki,94060,60,F,53,164
33821,Fehing,Laughing Fermi,1997-2-13,Sao Tome,26256,151,F,41,168
33822,Wted,Elated Wu,1995-4-22,Amsterdam,89544,125,M,63,170
33823,Albardly,Albattani Wizardly,1996-10-17,Gitega,82961,28,M,57,170
33824,Elasen,Jepsen Elated,2001-11-18,Dakar,50282,153,F,54,168
33825,Vibyd,Vibrant Boyd,2002-2-23,Nay Pyi Taw,65945,121,M,61,176
33826,Mystiyer,Mayer Mystifying,1999-6-22,Funafuti province,73933,182,F,48,164
33827,Gifdney,Dewdney Gifted,2008-7-22,Baku,40321,11,M,58,172
33828,Claesting,Clarke Interesting,2004-8-14,Maseru,66717,97,M,61,185
33829,Shnz,Sharp Benz,2008-11-4,Manila,24137,139,M,64,173
33830,Goave,Brave Gould,2003-12-24,Montevideo,61441,188,M,60,176
33831,Penhr,Bohr Pensive,2004-2-7,Guatemala City,72686,69,F,49,167
33832,Franver,Franklin Clever,2000-11-17,Dakar,81666,153,F,51,168
33833,Menicid,Meninsky Lucid,1998-8-13,Mbabane,34877,168,F,43,162
33834,Optimlace,Optimistic Lovelace,2002-10-16,Honiara,81991,160,F,51,160
33835,Agnave,Brave Agnesi,2000-9-8,Yaren District,46273,123,M,58,179
33836,Heisecending,Condescending Heisenberg,1997-6-20,Palikir,2912,114,M,60,172
33837,Difntic,Romantic Diffie,2007-10-17,Bangkok,69359,175,M,56,173
33838,Blaclous,Blackwell Zealous,2005-2-18,Tehran,31238,79,F,50,157
33839,Tennujan,Tender Ramanujan,2003-2-8,San Marino,69069,150,M,56,180
33840,Stupnell,Burnell Stupefied,2002-1-19,Majuro,30634,110,F,44,167
33841,Swisy,Busy Swirles,2001-2-1,Kuala Lumpur,26053,106,M,62,184
33842,Goldntic,Romantic Goldstine,2008-8-2,La Paz,48221,21,F,49,169
33843,Zhukrsing,Zhukovsky Recursing,1995-7-18,Asmara,73126,56,M,63,179
33844,Stonentic,Stonebraker Pedantic,2002-5-12,Tashkent,60968,189,M,56,171
33845,Lulis,Lucid Ellis,2007-8-29,Copenhagen,52595,47,F,48,165
33846,Objehen,Cohen Objective,2002-6-21,Tallinn,88488,57,M,55,183
33847,Nostovsky,Zhukovsky Nostalgic,1996-8-13,Baghdad,63512,80,M,65,184
33848,Meniofy,Goofy Meninsky,2008-2-17,Majuro,63407,110,M,56,170
33849,Hofststy,Hofstadter Frosty,1998-4-14,Beijing,80394,36,F,51,159
33850,Bosty,Frosty Boyd,1996-4-8,Kathmandu,81635,124,F,52,161
33851,Jennad,Sad Jennings,2003-1-29,Ulaanbaatar,9140,117,F,53,160
33852,Difppy,Diffie Happy,1999-4-24,Managua,18095,127,F,42,169
33853,Nagry,Nash Hungry,1996-9-14,Dodoma,9999,174,F,55,168
33854,Zearana,Zealous Khorana,2007-10-20,Brazzaville,58281,39,M,55,175
33855,Coling,Cohen Dazzling,2006-12-1,San Marino,52700,150,F,49,169
33856,Strern,Strange Shtern,1996-6-3,Maputo,44944,120,F,54,170
33857,Zeakwell,Zealous Blackwell,1997-8-17,Bissau,14676,71,M,61,175
33858,Hald,Bold Haibt,2000-8-14,Roseau,37864,49,M,55,175
33859,Babrous,Babbage Vigorous,2002-4-27,Manama,12074,13,M,62,171
33860,Fochr,Focused Bohr,1997-10-21,Tunis,81412,179,M,62,178
33861,Coadter,Cool Hofstadter,2006-5-24,Nassau,59325,12,F,45,160
33862,Swanny,Swanson Funny,1999-7-18,Suva,90455,59,M,57,174
33863,Euerful,Wonderful Euler,1999-6-1,Belgrade,12142,154,M,55,177
33864,Hering,Hermann Boring,1998-6-12,Freetown,100032,156,M,64,172
33865,Magrie,Magical Curie,2003-1-18,Moscow,91823,144,F,45,164
33866,Moident,Confident Morse,2005-10-21,Washington D.C.,93807,187,M,59,174
33867,Khooyant,Flamboyant Khorana,2004-7-29,Dodoma,8550,174,M,60,173
33868,Condesstine,Goldstine Condescending,2005-5-2,Luanda,7341,5,F,45,162
33869,Leazing,Leakey Amazing,2006-3-3,Muscat,48465,131,F,41,159
33870,Heyrted,Gifted Heyrovsky,2004-7-13,Vaduz,21725,100,M,65,174
33871,Gooad,Sad Goodall,2006-6-27,Vienna,20107,10,F,54,167
33872,Insputh,Inspiring Knuth,1999-11-10,Oslo,1901,130,M,63,174
33873,Keghan,Vaughan Keen,2006-7-4,Brasilia,96529,24,M,55,182
33874,Eucrant,Euclid Vibrant,2003-6-27,Tunis,20100,179,F,45,169
33875,Riest,Ride Modest,2000-7-22,San Jose,95996,41,F,50,159
33876,Heurlman,Perlman Heuristic,2008-9-19,Riga,7877,95,F,52,166
33877,Distrbraker,Stonebraker Distracted,2003-12-19,Managua,11140,127,M,62,175
33878,Distrerjee,Chatterjee Distracted,1995-3-4,Sarajevo,87554,22,F,41,164
33879,Mcclieat,Mcclintock Great,2004-8-24,Brussels,8985,17,M,62,176
33880,Borking,Boring Hawking,2000-4-9,Bangui,69781,33,M,65,174
33881,Ruld,Rubin Bold,1999-8-2,Tehran,8231,79,F,42,164
33882,Excintock,Mcclintock Exciting,1999-2-3,Santiago,75712,35,M,64,185
33883,Corana,Khorana Cool,2001-1-2,Kiev,5467,184,F,44,158
33884,Amadney,Dewdney Amazing,2007-1-11,Havana,73386,44,M,62,180
33885,Mcllous,Mclaren Zealous,2008-8-8,Dili,47379,51,F,48,168
33886,Infalng,Wing Infallible,2007-10-28,Yamoussoukro,75578,42,F,51,156
33887,Shiene,Serene Shirley,2002-10-21,Sofia,5140,26,M,59,174
33888,Lallant,Gallant Lalande,2001-6-17,Castries,63271,147,F,44,166
33889,Brsionate,Brown Compassionate,1995-11-12,Mbabane,31086,168,F,55,170
33890,Blisarp,Tharp Blissful,1995-4-1,Mexico City,14548,113,M,63,176
33891,Jovriakova,Jovial Proskuriakova,2004-7-12,Funafuti province,96289,182,M,63,183
33892,Xenodkburn,Xenodochial Blackburn,1996-8-8,Georgetown,98960,72,M,55,182
33893,Loveious,Lovelace Gracious,2007-7-16,Maseru,42612,97,M,63,174
33894,Musder,Musing Snyder,1996-8-14,Riga,46996,95,F,44,161
33895,Naure,Naughty Kare,1996-6-25,Basseterre,54802,146,M,56,181
33896,Butin,Austin Busy,1997-3-17,Port Louis,80732,112,F,47,161
33897,Brlant,Gallant Brown,2003-1-16,Santiago,10918,35,F,51,164
33898,Excigle,Exciting Hugle,2000-11-27,Jakarta,22385,78,M,59,179
33899,Hypvent,Hypatia Fervent,2001-5-16,Monte Carlo,4456,116,F,43,168
33900,Matsalgic,Matsumoto Nostalgic,1995-6-17,Minsk,99005,16,F,55,164
33901,Upboth,Booth Upbeat,2000-2-13,Zagreb,17110,43,F,42,164
33902,Nighelli,Ardinghelli Nice,1995-2-9,Tokyo,81986,85,F,41,155
33903,Epu,Epic Wu,2002-1-27,Caracas,8092,192,M,63,173
33904,Deterver,Carver Determined,2007-5-3,Manila,18608,139,F,51,168
33905,Neuhing,Neumann Laughing,2002-7-21,Belgrade,75317,154,F,54,170
33906,Hunley,Hungry Easley,2002-12-28,Athens,12631,67,F,47,169
33907,Gifman,Gifted Bouman,2000-5-21,Rabat,44153,119,F,50,164
33908,Optimssig,Optimistic Taussig,2002-12-14,Beijing,91444,36,M,65,184
33909,Blatic,Black Ecstatic,2002-5-3,Muscat,81273,131,F,43,168
33910,Youttner,Meitner Youthful,2008-5-15,Apia,23756,149,F,40,156
33911,Pasacted,Pasteur Distracted,2006-9-18,Baghdad,98177,80,F,54,167
33912,Swzaka,Ishizaka Sweet,1997-10-7,Berne,95635,170,M,56,171
33913,Beaunsky,Beautiful Dubinsky,2005-4-16,Melekeok,51858,133,F,46,155
33914,Inspkwell,Inspiring Blackwell,1995-6-23,Nur Sultan,26414,87,M,61,170
33915,Unruwell,Maxwell Unruffled,2004-7-25,Jerusalem,32826,82,F,54,159
33916,Joaren,Jolly Mclaren,2004-4-27,Paris,58949,61,F,54,168
33917,Focrles,Swirles Focused,2005-5-12,Dakar,99571,153,M,55,170
33918,Reveson,Reverent Wilson,2008-9-7,Luanda,31758,5,F,52,170
33919,Karing,Adoring Kalam,1995-10-27,Majuro,17740,110,M,62,177
33920,Kiger,Eager Kirch,2006-1-23,Stockholm,64770,169,M,55,178
33921,Optimmann,Hermann Optimistic,1997-7-23,Bishkek,79577,93,M,58,182
33922,Boler,Bold Euler,2000-4-29,Yerevan,56613,8,F,50,165
33923,Nauulty,Naughty Mcnulty,2008-3-29,Bishkek,77826,93,M,60,184
33924,Merhful,Youthful Merkle,2001-5-27,Thimphu,88550,20,F,54,163
33925,Colrsty,Thirsty Colden,1997-11-19,Rome,10595,83,F,49,167
33926,Kiepy,Sleepy Kirch,2005-12-4,Tokyo,30387,85,M,65,171
33927,Neuefied,Stupefied Neumann,2008-2-25,Nay Pyi Taw,33259,121,M,57,180
33928,Agititsa,Kapitsa Agitated,2005-1-24,Riga,90891,95,M,58,177
33929,Quizrtz,Quizzical Swartz,2007-11-2,Kigali,26226,145,F,42,166
33930,Focrg,Focused Borg,2006-2-11,Kuwait City,91136,92,M,56,173
33931,Fucare,Funny Poincare,2000-2-6,Berne,76233,170,F,48,165
33932,Nortesting,Interesting Northcutt,2008-9-9,N’Djamena,89312,34,F,52,155
33933,Lalghty,Lalande Naughty,2002-11-29,Asuncion,99993,137,F,51,165
33934,Thntic,Tharp Romantic,2005-9-12,Zagreb,17774,43,F,43,164
33935,Quizick,Quizzical Golick,1995-4-22,Mbabane,23569,168,F,47,160
33936,Xenodguly,Xenodochial Ganguly,2005-7-16,Tirane,59820,2,F,49,170
33937,Clemann,Clever Lehmann,1997-2-29,Lisbon,58162,141,M,55,181
33938,Craumoto,Matsumoto Cranky,1996-4-25,Castries,46386,147,F,44,168
33939,Futes,Funny Gates,2001-3-24,Saint John’s,41785,6,M,55,185
33940,Nightnd,Nightingale Kind,2007-10-17,Honiara,24781,160,F,54,168
33941,Adoath,Yonath Adoring,1998-10-23,Dushanbe,69319,173,M,63,171
33942,Loveeet,Sweet Lovelace,1998-6-14,Porto-Novo,84378,19,F,43,166
33943,Ferha,Saha Fervent,2004-2-19,Ashgabat,50602,181,M,62,174
33944,Optimman,Raman Optimistic,2004-3-16,Abuja,85902,129,F,43,166
33945,Gracingale,Nightingale Gracious,2007-7-24,Ulaanbaatar,44872,117,M,62,175
33946,Naurie,Curie Naughty,2007-10-15,Windhoek,1483,122,M,59,179
33947,Gerstic,Germain Elastic,2005-6-14,Ashgabat,95971,181,M,55,177
33948,Blacesting,Interesting Blackburn,2004-1-11,Accra,90316,66,F,47,163
33949,Admiu,Tu Admiring,1997-6-8,Havana,2022,44,M,59,172
33950,Zbin,Rubin Zen,1995-3-6,Tripoli,59798,99,F,42,159
33951,Pasfying,Mystifying Pascal,2008-7-19,Yaounde,55408,30,F,49,160
33952,Gasionate,Compassionate Gates,2001-2-11,Yaren District,9337,123,F,54,165
33953,Coper,Hopper Cool,1997-4-18,Paramaribo,29603,167,M,61,178
33954,Curlous,Zealous Curran,2002-3-29,Tegucigalpa,79653,74,M,56,183
33955,Viblman,Vibrant Hellman,2004-4-25,Damascus,74413,171,M,64,183
33956,Swalant,Vigilant Swartz,2005-3-4,Yaounde,69684,30,M,64,182
33957,Shtgen,Sharp Roentgen,2006-12-18,Malabo,58890,55,M,63,172
33958,Gorch,Goofy Kirch,2006-11-15,Damascus,23428,171,F,47,157
33959,Penport,Pensive Lamport,2002-5-26,Bishkek,24441,93,F,47,167
33960,Helppy,Happy Hellman,2000-7-29,Castries,39510,147,M,65,175
33961,Hardtgen,Hardcore Roentgen,2006-5-12,Bratislava,89253,158,M,64,170
33962,Switical,Practical Swirles,2002-11-19,Suva,38698,59,F,52,170
33963,Elafie,Diffie Elated,2003-1-16,Kampala,20687,183,M,57,179
33964,Wiltive,Wilson Festive,2005-2-15,Nay Pyi Taw,95586,121,M,58,172
33965,Gracdock,Murdock Gracious,2001-9-27,Windhoek,2234,122,M,64,176
33966,Kekson,Keen Jackson,2008-9-29,Managua,4823,127,M,61,185
33967,Boepy,Boyd Sleepy,2000-2-1,Luanda,68559,5,M,64,181
33968,Galyne,Payne Gallant,1999-12-18,New Delhi,43492,77,M,60,184
33969,Varahardly,Varahamihira Wizardly,1995-11-25,Oslo,98829,130,M,59,177
33970,Thted,Tharp Gifted,2002-5-10,N’Djamena,40174,34,F,48,161
33971,Compgkin,Competent Hodgkin,1995-5-4,Palikir,16446,114,F,41,156
33972,Loveepy,Lovelace Sleepy,2008-10-20,Conakry,75841,70,M,58,178
33973,Lehlant,Lehmann Gallant,1995-7-10,Abuja,84927,129,M,64,172
33974,Wizason,Carson Wizardly,2004-5-28,Nouakchott,68878,111,F,41,164
33975,Viblcini,Montalcini Vibrant,2001-9-18,Berlin,66602,65,M,60,182
33976,Compght,Wright Competent,2007-2-4,Suva,84377,59,M,55,176
33977,Ecstman,Raman Ecstatic,2000-2-3,Lome,73270,176,M,61,175
33978,Grothevous,Grothendieck Nervous,2002-1-16,Helsinki,7699,60,M,59,170
33979,Nirberg,Nifty Lederberg,1995-9-2,Reykjavik,54118,76,F,51,164
33980,Kigle,Hugle Kind,1995-10-17,Nuku’alofa,1436,177,F,41,159
33981,Focileo,Focused Galileo,1999-5-22,Dhaka,66430,14,F,40,163
33982,Bosty,Booth Frosty,1995-10-5,Dublin,1275,81,M,58,174
33983,Mussla,Tesla Musing,1995-4-27,Belmopan,52498,18,F,50,158
33984,Mahaial,Mahavira Jovial,2008-7-7,Vatican City,90800,191,F,48,163
33985,Johfty,Nifty Johnson,2004-1-24,Basseterre,92101,146,F,43,163
33986,Leaoic,Stoic Leavitt,2003-3-16,Moroni,71033,38,M,57,180
33987,Heurdysh,Keldysh Heuristic,2006-10-10,Bridgetown,82974,15,M,62,172
33988,Insprse,Inspiring Morse,1998-6-2,Bissau,99019,71,M,59,180
33989,Lalligent,Intelligent Lalande,2003-8-7,Vaduz,21379,100,F,49,156
33990,Anfie,Diffie Angry,1999-1-24,Male,90506,107,F,55,160
33991,Crartz,Cranky Hertz,1999-9-6,Melekeok,55624,133,F,51,167
33992,Dijkrsty,Thirsty Dijkstra,1998-11-22,Tirane,97269,2,M,62,183
33993,Borley,Bold Shirley,1999-4-16,Lusaka,86337,195,F,44,158
33994,Niumoto,Matsumoto Nice,1997-10-7,Maseru,33986,97,F,42,170
33995,Archiing,Archimedes Musing,2003-10-20,Tallinn,36074,57,M,58,185
33996,Chandrsome,Awesome Chandrasekhar,1997-10-23,Bamako,48986,108,F,45,158
33997,Wesesting,Wescoff Interesting,1995-6-11,Georgetown,3736,72,M,58,174
33998,Compiams,Competent Williams,2005-1-4,Nicosia,96191,45,F,43,155
33999,Nortmined,Northcutt Determined,2003-9-3,Ankara,92472,180,F,52,167
34000,Tauoic,Stoic Taussig,2005-1-21,Vaduz,34187,100,M,57,177
34001,Chattce,Nice Chatterjee,1998-2-18,Ouagadougou,43070,27,M,55,182
34002,Brating,Brattain Loving,2002-9-13,Phnom Penh,83892,29,M,58,171
34003,Lichtld,Lichterman Bold,2000-10-1,Bandar Seri Begawan,79635,25,F,51,160
34004,Yonting,Yonath Exciting,1997-9-19,Kingston,38937,84,M,57,171
34005,Jepming,Jepsen Charming,1999-4-22,Copenhagen,86192,47,F,53,161
34006,Zick,Zen Golick,2004-5-17,Manama,1567,13,F,50,167
34007,Lovlett,Haslett Loving,2001-2-1,Jerusalem,33211,82,F,45,166
34008,Compaslace,Lovelace Compassionate,1996-7-10,Ouagadougou,4657,27,F,55,167
34009,Wizatain,Brattain Wizardly,1998-7-4,Dushanbe,33588,173,M,60,182
34010,Goldofy,Goldberg Goofy,2005-10-18,London,11267,186,M,63,182
34011,Goetent,Gould Competent,2004-5-14,Pyongyang,21344,90,F,41,161
34012,Quikson,Jackson Quirky,1996-5-24,Montevideo,34086,188,F,44,158
34013,Babrsing,Recursing Babbage,1997-12-28,Asmara,29229,56,M,55,177
34014,Hunny,Hugle Funny,1996-8-22,Taipei,58574,172,M,57,178
34015,Khastic,Elastic Khayyam,1995-12-10,Basseterre,47217,146,M,57,184
34016,Gifstine,Gifted Goldstine,1996-6-22,Tunis,11336,179,F,40,161
34017,Bavous,Nervous Bassi,2001-11-19,Abuja,48909,129,M,57,177
34018,Nozing,Amazing Nobel,1998-4-15,Belgrade,20951,154,M,61,170
34019,Greeful,Greider Peaceful,2007-2-7,Buenos Aires,96809,7,F,47,158
34020,Inspver,Carver Inspiring,2006-3-20,Bishkek,45285,93,M,55,181
34021,Sieleev,Silly Mendeleev,2001-7-2,Beijing,1666,36,M,64,178
34022,Intellygin,Chaplygin Intelligent,1998-4-11,La Paz,74125,21,M,55,172
34023,Optimtain,Brattain Optimistic,2000-11-21,Nassau,26852,12,F,53,166
34024,Ardinionate,Affectionate Ardinghelli,2002-6-17,Port-of-Spain,930,178,M,62,173
34025,Baene,Serene Bassi,2007-11-23,Caracas,79035,192,M,58,174
34026,Galring,Galois Admiring,2008-1-28,Malabo,26011,55,F,51,163
34027,Shaen,Shannon Keen,2005-9-28,Kathmandu,14833,124,M,58,183
34028,Jeprant,Jepsen Vibrant,2003-9-25,Kampala,85143,183,F,46,163
34029,Penre,Pensive Kare,2003-2-18,Vaduz,85022,100,F,50,168
34030,Dazzler,Dazzling Keller,2003-9-19,Paris,79576,61,F,53,164
34031,Hoostic,Elastic Hoover,1995-8-20,Nuku’alofa,21479,177,M,59,184
34032,Galochial,Xenodochial Galois,2001-12-26,Port-au-Prince,89209,73,M,58,183
34033,Napepy,Sleepy Napier,1995-10-7,Mexico City,76407,113,M,55,171
34034,Sisla,Silly Tesla,2001-3-8,Riyadh,61362,152,F,49,160
34035,Agnling,Agnesi Dazzling,2004-9-18,Dhaka,13989,14,M,65,181
34036,Einsrdly,Einstein Wizardly,1995-2-3,Madrid,52568,164,M,65,170
34037,Joeida,Almeida Jolly,2000-8-20,Baku,91704,11,M,63,174
34038,Coamson,Cool Williamson,1995-10-15,Nouakchott,63238,111,F,48,165
34039,Zealer,Kepler Zealous,2007-9-14,Kigali,78876,145,M,56,176
34040,Albaeet,Albattani Sweet,2000-11-19,Tunis,76946,179,F,47,167
34041,Almrdly,Almeida Wizardly,2007-5-5,Valletta,72325,109,F,42,159
34042,Heurzaka,Ishizaka Heuristic,1995-7-5,Tarawa Atoll,18713,89,F,41,166
34043,Heurre,Heuristic Pare,2004-10-19,Brussels,10411,17,F,41,157
34044,Panefied,Stupefied Panini,2005-7-14,Manama,64346,13,F,54,156
34045,Teresver,Clever Tereshkova,2007-8-16,Warsaw,45523,140,F,44,165
34046,Rucid,Lucid Rubin,2000-7-21,Yerevan,42993,8,F,53,162
34047,Condesbha,Condescending Bhabha,1997-4-4,Juba,92641,163,F,54,157
34048,Wiepy,Sleepy Wiles,1995-4-2,Dhaka,31914,14,M,58,183
34049,Galange,Strange Galois,2003-6-20,Kampala,74276,183,F,46,156
34050,Varahating,Varahamihira Trusting,1995-6-18,Palikir,18999,114,M,61,173
34051,Unrulygin,Unruffled Chaplygin,2001-5-11,Honiara,2875,160,F,54,161
34052,Vigiright,Cartwright Vigilant,2005-2-8,Mogadishu,27102,161,M,64,182
34053,Hooing,Musing Hoover,2007-11-21,Riga,42294,95,M,61,178
34054,Romaler,Euler Romantic,2002-1-27,Caracas,100407,192,F,47,165
34055,Pricther,Priceless Noether,2003-7-22,Suva,88571,59,M,63,173
34056,Willing,Dazzling Wilbur,2006-11-19,Havana,27961,44,F,55,156
34057,Froarr,Frosty Lamarr,1995-11-11,Bangkok,62140,175,F,52,165
34058,Grler,Great Keller,2000-2-12,Vienna,8299,10,F,54,156
34059,Jennlant,Jennings Gallant,2000-7-15,Luxembourg,91542,102,M,58,181
34060,Magtgen,Magical Roentgen,1999-8-11,Guatemala City,24102,69,M,63,183
34061,Matsofy,Goofy Matsumoto,2004-3-12,Suva,81267,59,F,45,162
34062,Kepld,Kepler Bold,2008-2-17,Podgorica,35762,118,M,63,182
34063,Stupyce,Stupefied Noyce,1995-3-3,Brussels,55488,17,M,63,183
34064,Zre,Zen Kare,2000-5-27,Damascus,45833,171,F,44,158
34065,Kiini,Kind Panini,2003-7-1,Honiara,7915,160,M,55,184
34066,Elave,Elion Brave,2003-10-21,Valletta,55521,109,M,65,170
34067,Sutheident,Sutherland Confident,2004-10-14,Sarajevo,41411,22,M,65,182
34068,Helhful,Hellman Youthful,2007-2-9,Basseterre,16105,146,F,45,157
34069,Barring,Admiring Bartik,1998-12-18,Panama City,33191,135,M,65,185
34070,Albaacted,Distracted Albattani,2004-2-12,Valletta,76868,109,F,52,159
34071,Shke,Sharp Pike,2006-9-10,Kuwait City,17812,92,M,63,173
34072,Epstine,Goldstine Epic,2003-5-15,Chisinau,56348,115,F,47,157
34073,Sleasser,Sleepy Goldwasser,2006-2-3,Victoria,91933,155,M,56,181
34074,Poicious,Poitras Suspicious,1995-11-25,Oslo,47357,130,M,57,176
34075,Robiated,Robinson Agitated,1999-4-15,Bissau,89467,71,M,55,182
34076,Intelrg,Intelligent Borg,2005-11-18,Male,14052,107,M,55,185
34077,Unrunman,Feynman Unruffled,1998-7-19,Djibouti,87622,48,M,57,177
34078,Jolsy,Busy Joliot,1999-3-13,Budapest,69828,75,M,63,176
34079,Confden,Confident Colden,2002-1-8,Gaborone,866,23,F,45,159
34080,Hoptner,Meitner Hopeful,2005-7-8,Amman,31436,86,F,47,166
34081,Fesck,Festive Buck,2006-12-15,Libreville,62419,62,F,52,168
34082,Noetive,Noether Festive,1998-7-16,Wellington,20429,126,M,55,175
34083,Xenodde,Xenodochial Ride,2003-12-27,Mexico City,9038,113,M,61,180
34084,Nightofy,Goofy Nightingale,1995-10-7,Moroni,1684,38,M,59,172
34085,Upbrley,Upbeat Shirley,1998-7-23,Malabo,58821,55,M,58,176
34086,Dubistic,Elastic Dubinsky,2005-9-2,Ouagadougou,3942,27,M,61,178
34087,Mantic,Mayer Romantic,2000-1-8,Suva,44844,59,F,54,158
