id,stage_name,full_name,date_of_birth,birthplace,group_id,country_id,gender,weight,height
9379,Quirmi,Fermi Quirky,2004-6-5,Jakarta,5564,78,F,41,166
9380,Clede,Clever Ride,2002-2-16,Montevideo,51945,188,F,44,158
9381,Compasley,Compassionate Easley,1997-10-20,Sri Jayewardenepura Kotte,58989,165,F,46,156
9382,Ausfty,Austin Nifty,2001-6-22,Libreville,93178,62,F,55,162
9383,Varaharous,Varahamihira Vigorous,1999-12-9,Ramallah,30926,134,F,51,162
9384,Charper,Charming Hopper,2001-8-15,Porto-Novo,51545,19,F,40,157
9385,Bowell,Bold Maxwell,2002-3-8,Dodoma,35092,174,F,49,158
9386,Galkson,Jackson Gallant,2003-2-2,Brazzaville,12446,39,M,62,176
9387,Visvesring,Adoring Visvesvaraya,2001-9-15,Quito,24291,52,F,44,158
9388,Kapghty,Naughty Kapitsa,2008-4-9,Bissau,30387,71,M,61,175
9389,Borent,Reverent Bose,2006-9-22,Tripoli,48528,99,F,54,158
9390,Swown,Brown Sweet,1998-8-20,Andorra la Vella,87185,4,M,57,183
9391,Robighty,Naughty Robinson,1998-9-8,San Salvador,63602,54,F,46,156
9392,Agitdock,Agitated Murdock,2006-9-16,Tashkent,41674,189,M,60,182
9393,Ruused,Focused Rubin,2004-6-24,Phnom Penh,46396,29,M,56,176
9394,Hopinci,Hopeful Davinci,2005-4-2,Nouakchott,29868,111,F,54,164
9395,Baest,Bassi Modest,2003-12-11,Thimphu,55044,20,F,48,160
9396,Tauated,Taussig Agitated,2003-12-7,Kingstown ,2379,148,M,58,172
9397,Borlton,Hamilton Boring,2004-9-8,Kabul,18892,1,F,55,157
9398,Gagghty,Naughty Gagarin,2000-8-2,Ulaanbaatar,16253,117,M,60,185
9399,Hopaw,Shaw Hopeful,1999-9-16,Doha,83960,142,M,64,185
9400,Blisler,Euler Blissful,2001-11-2,Algiers,30942,3,M,58,178
9401,Sherman,Lichterman Sharp,1996-1-12,Bangui,19057,33,F,47,162
9402,Crack,Black Crazy,1995-12-23,Canberra,16480,9,F,53,168
9403,Bhasrent,Bhaskara Reverent,2001-11-5,Lilongwe,34900,105,F,48,170
9404,Priccoff,Wescoff Priceless,2005-5-5,Jakarta,59131,78,M,60,170
9405,Kelefied,Stupefied Keller,2006-12-17,Sarajevo,75602,22,F,47,161
9406,Dubice,Nice Dubinsky,2006-5-1,Ljubljana,53135,159,M,57,182
9407,Lauglis,Ellis Laughing,1998-5-3,Nur Sultan,28138,87,F,53,163
9408,Gotorf,Goofy Mestorf,2003-11-18,Berlin,4802,65,F,55,159
9409,Intertein,Interesting Einstein,2007-1-13,Jerusalem,16072,82,F,54,160
9410,Charman,Raman Charming,2000-12-18,Helsinki,3855,60,F,42,170
9411,Kowalmined,Kowalevski Determined,2000-3-28,Victoria,16144,155,M,59,171
9412,Cokyan,Elbakyan Cool,2003-5-1,Vienna,39331,10,M,57,182
9413,Pervous,Nervous Perlman,1997-11-29,Vaduz,62840,100,F,49,162
9414,Einsrent,Einstein Reverent,2005-2-16,Yerevan,66450,8,F,50,165
9415,Relkey,Leakey Relaxed,1999-8-28,Santiago,50286,35,F,55,165
9416,Gotain,Goofy Brattain,1996-12-15,Honiara,56981,160,F,51,168
9417,Relper,Relaxed Hopper,2007-3-16,Vilnius,6058,101,F,55,155
9418,Goldange,Strange Goldstine,1999-8-20,Kiev,35319,184,M,56,178
9419,Jemfty,Nifty Jemison,1999-11-5,Tashkent,76782,189,M,57,171
9420,Coefied,Cohen Stupefied,1996-2-28,Victoria,93017,155,F,55,169
9421,Naulow,Yalow Naughty,2008-10-24,Asuncion,33458,137,F,49,161
9422,Eloqack,Eloquent Black,1997-7-9,Cairo,61064,53,F,51,167
9423,Crler,Crazy Keller,1997-12-2,Singapore,35368,157,F,41,158
9424,Chattcid,Chatterjee Lucid,2004-10-28,Dili,49955,51,F,52,155
9425,Ceoyant,Cerf Flamboyant,1998-7-21,Riga,78874,95,F,53,163
9426,Graciot,Gracious Joliot,1997-4-10,Asmara,42854,56,M,58,176
9427,Gifamal,Elgamal Gifted,2001-8-3,Port Louis,15948,112,F,44,169
9428,Dredeen,Dreamy Bardeen,2001-12-25,Warsaw,9273,140,M,64,170
9429,Boochial,Xenodochial Borg,1995-12-16,Bamako,54969,108,M,63,178
9430,Blisaum,Chaum Blissful,2004-6-18,Vientiane,91499,94,M,65,170
9431,Nightted,Nightingale Elated,2002-4-9,Rome,69073,83,M,60,174
9432,Optimick,Golick Optimistic,1999-5-23,Funafuti province,22434,182,F,43,169
9433,Lucoff,Lucid Wescoff,2002-4-21,Kathmandu,32565,124,M,63,182
9434,Compchel,Competent Herschel,2005-11-10,Ramallah,95609,134,M,59,184
9435,Nostrberg,Nostalgic Lederberg,2000-1-26,Berlin,41290,65,F,51,161
9436,Chandrnny,Funny Chandrasekhar,1996-2-17,Dublin,75826,81,F,54,166
9437,Boualgic,Bouman Nostalgic,2006-3-2,Bridgetown,23728,15,F,55,155
9438,Revewin,Darwin Reverent,1997-11-3,Lilongwe,13166,105,M,59,178
9439,Careful,Carver Hopeful,1996-5-22,Port-au-Prince,51856,73,F,49,168
9440,Pasnny,Pascal Funny,1996-12-10,Caracas,17327,192,M,63,180
9441,Bharent,Reverent Bhabha,2006-12-17,Dili,15648,51,F,40,168
9442,Wizason,Wizardly Edison,2002-8-24,Bratislava,23744,158,M,55,184
9443,Unruhard,Volhard Unruffled,1995-8-4,Caracas,32467,192,M,56,183
9444,Hodgry,Hungry Hodgkin,2001-3-7,Ouagadougou,29420,27,M,59,172
9445,Lamcid,Lamarr Lucid,2004-4-24,Dakar,70708,153,F,48,155
9446,Kapffled,Kapitsa Unruffled,2002-5-20,Zagreb,10560,43,F,45,165
9447,Borvira,Mahavira Boring,2006-9-8,Mbabane,53495,168,F,40,165
9448,Montaistic,Heuristic Montalcini,2006-9-5,Nay Pyi Taw,5202,121,F,54,159
9449,Pedaider,Pedantic Greider,2007-4-11,Tarawa Atoll,51434,89,F,53,164
9450,Hunagupta,Brahmagupta Hungry,2003-2-24,Budapest,77341,75,F,45,170
9451,Brrley,Brave Shirley,2000-3-19,Honiara,54105,160,F,47,157
9452,Ramandly,Friendly Ramanujan,1997-11-4,Libreville,85490,62,F,52,166
9453,Tenussi,Sinoussi Tender,1996-6-28,Apia,95448,149,M,56,176
9454,Sandted,Gifted Sanderson,2003-11-14,Vientiane,84198,94,M,60,173
9455,Awemet,Awesome Sammet,1998-5-28,Kigali,4154,145,F,47,155
9456,Satgry,Satoshi Angry,2007-4-9,Brasilia,47258,24,M,62,172
9457,Infallton,Hamilton Infallible,2002-8-13,Seoul,97256,91,F,40,159
9458,Sattiful,Beautiful Satoshi,2001-12-27,Tarawa Atoll,93854,89,F,47,168
9459,Gahful,Gauss Youthful,2002-2-11,Kingstown ,93021,148,F,45,162
9460,Sinorsing,Recursing Sinoussi,2002-7-15,Ulaanbaatar,16940,117,F,55,163
9461,Hamifty,Nifty Hamilton,1998-8-17,Minsk,46226,16,M,55,180
9462,Ferlani,Villani Fervent,2001-12-10,Sanaa,30263,194,M,60,179
9463,Willous,Zealous Wilbur,1998-1-22,Managua,45427,127,M,61,179
9464,Adossig,Taussig Adoring,1996-7-2,Seoul,72398,91,F,44,159
9465,Galrky,Galois Quirky,2008-1-26,Majuro,74810,110,F,50,166
9466,Hooming,Charming Hoover,1997-7-17,Windhoek,35551,122,M,57,174
9467,Kharing,Adoring Khayyam,1995-2-6,Berlin,98640,65,M,59,180
9468,Upbyer,Mayer Upbeat,1995-7-2,Doha,29537,142,M,63,184
9469,Fochkova,Focused Tereshkova,2004-4-29,Monte Carlo,10029,116,F,55,161
9470,Froarp,Tharp Frosty,2005-8-7,Sarajevo,65821,22,F,41,163
9471,Chandristic,Chandrasekhar Heuristic,2005-9-22,Sanaa,20901,194,F,48,161
9472,Pricstra,Priceless Dijkstra,2006-2-22,New Delhi,2655,77,M,65,171
9473,Earse,Eager Morse,2007-10-16,Mogadishu,47853,161,F,41,166
9474,Ferkhani,Mirzakhani Fervent,1998-12-24,Doha,12527,142,F,46,157
9475,Elaingale,Nightingale Elastic,2006-8-10,Amsterdam,35622,125,M,62,183
9476,Serntock,Serene Mcclintock,2003-12-19,Maputo,3949,120,M,65,181
9477,Xenodriakova,Proskuriakova Xenodochial,1995-7-3,Thimphu,33281,20,F,46,162
9478,Sirana,Khorana Silly,2003-8-26,Belmopan,62937,18,F,47,160
9479,Ramagry,Hungry Ramanujan,1999-1-21,Ottawa,22150,31,F,47,160
9480,Lamrsty,Thirsty Lamarr,2008-9-10,Nicosia,48897,45,F,55,162
9481,Stonetive,Stonebraker Festive,2005-12-15,Bandar Seri Begawan,45173,25,F,51,164
9482,Unruzaka,Unruffled Ishizaka,1997-9-21,Harare,93254,40,F,40,158
9483,Kepepy,Kepler Sleepy,2006-6-24,Santo Domingo,44533,50,M,59,181
9484,Coltive,Colden Festive,2007-4-11,San Marino,80461,150,M,59,174
9485,Stuptras,Poitras Stupefied,2001-8-27,Chisinau,2829,115,M,57,178
9486,Zlind,Rosalind Zen,2001-7-7,Vienna,98615,10,M,58,170
9487,Condesver,Hoover Condescending,2004-8-28,Baku,44127,11,M,62,183
9488,Claerful,Wonderful Clarke,1999-3-21,Tbilisi,17846,64,F,47,161
9489,Elansky,Meninsky Elastic,1998-11-16,Porto-Novo,56414,19,M,58,174
9490,Keping,Boring Kepler,2006-9-6,Kiev,83668,184,M,63,184
9491,Lichtling,Lichterman Dazzling,2005-8-17,Nouakchott,66160,111,F,48,169
9492,Romacoff,Wescoff Romantic,2004-5-26,Nuku’alofa,6839,177,M,58,180
9493,Wilcore,Wilson Hardcore,2006-10-29,Tashkent,25564,189,M,63,179
9494,Bouffled,Bouman Unruffled,2003-10-17,Antananarivo,4634,104,F,53,170
9495,Zeatras,Zealous Poitras,2005-5-27,Andorra la Vella,1535,4,F,40,163
9496,Optimghelli,Optimistic Ardinghelli,1995-8-25,Bishkek,30278,93,F,46,161
9497,Mendzical,Quizzical Mendeleev,2000-3-27,Port Moresby ,7158,136,F,53,155
9498,Diaxed,Relaxed Dirac,1999-6-7,Wellington,23511,126,F,45,158
9499,Comain,Germain Cool,2001-6-1,Bangui,68729,33,F,50,168
9500,Khoger,Khorana Eager,1995-12-11,Castries,57058,147,M,64,171
9501,Samrky,Sammet Quirky,2000-7-12,Athens,9437,67,M,64,179
9502,Mccliming,Charming Mcclintock,1997-2-23,Bangui,26340,33,F,45,164
9503,Joingale,Nightingale Jolly,2008-2-4,Djibouti,2118,48,M,62,176
9504,Golntic,Golick Romantic,1996-3-8,Paris,65615,61,F,41,169
9505,Znon,Cannon Zen,2004-8-29,Caracas,31448,192,M,58,181
9506,Yaring,Admiring Yalow,1996-11-12,Sanaa,84388,194,F,47,165
9507,Gifking,Gifted Hawking,2000-2-21,Maseru,30977,97,F,55,161
9508,Piious,Pike Gracious,2005-9-2,Taipei,88514,172,M,62,185
9509,Infalkov,Infallible Liskov,2001-9-12,Dakar,41452,153,M,62,172
9510,Ramaarp,Sharp Ramanujan,2006-5-22,Freetown,20478,156,M,64,183
9511,Hunerson,Hungry Sanderson,1995-11-4,Accra,2292,66,M,59,181
9512,Quinsky,Dubinsky Quirky,2003-5-25,Mexico City,1518,113,F,46,168
9513,Dreussi,Sinoussi Dreamy,1997-3-22,Managua,17249,127,M,63,182
9514,Priclman,Hellman Priceless,2007-3-17,Kuala Lumpur,65320,106,M,61,177
9515,Zhuknky,Cranky Zhukovsky,2000-10-10,Mexico City,87063,113,F,48,163
9516,Dazzre,Dazzling Pare,2008-11-10,Ramallah,44295,134,F,45,156
9517,Nidall,Goodall Nifty,1995-2-27,Sofia,60604,26,F,41,161
9518,Objesen,Jepsen Objective,1999-5-7,Port Louis,73589,112,M,56,183
9519,Gracbur,Gracious Wilbur,2001-2-22,Panama City,71995,135,F,47,158
9520,Viblani,Vibrant Villani,1996-8-18,Islamabad,56939,132,M,63,183
9521,Nimann,Nice Lehmann,1996-4-14,Oslo,46363,130,M,56,185
9522,Speesting,Spence Interesting,2004-5-8,Monrovia,91079,98,M,64,170
9523,Hascious,Suspicious Haslett,2002-4-11,Vilnius,85481,101,F,40,155
9524,Carlous,Carver Zealous,2003-4-21,Funafuti province,2204,182,M,58,172
9525,Mystiack,Mystifying Black,1997-11-13,Amsterdam,1384,125,F,48,161
9526,Meniuent,Eloquent Meninsky,2001-9-3,Bridgetown,1324,15,M,59,182
9527,Haaday,Happy Faraday,2008-8-1,Honiara,71208,160,F,45,160
9528,Beaest,Modest Beaver,1996-2-12,Abuja,37583,129,M,58,178
9529,Pracnes,Practical Jones,2006-1-19,Washington D.C.,34167,187,F,42,169
9530,Hawing,Hawking Musing,1998-1-21,Lisbon,98845,141,M,62,180
9531,Cheblly,Silly Chebyshev,2005-1-14,Asmara,24405,56,M,63,180
9532,Ptoppy,Ptolemy Happy,2000-2-23,Cape Town,22528,162,M,64,182
9533,Lovkley,Shockley Loving,2003-4-10,Belgrade,81162,154,M,56,181
9534,Stupileo,Stupefied Galileo,1995-12-12,Bandar Seri Begawan,100423,25,M,62,179
9535,Bosive,Pensive Borg,2002-2-5,Oslo,81695,130,M,60,172
9536,Dewted,Gifted Dewdney,1995-5-27,Sanaa,65166,194,M,57,183
9537,Recuison,Recursing Jemison,2005-3-11,Dakar,15631,153,M,59,180
9538,Seraum,Serene Chaum,2003-10-27,Chisinau,50717,115,F,54,163
9539,Dhamined,Determined Dhawan,2005-3-22,Suva,92736,59,M,63,176
9540,Ruring,Admiring Rubin,2005-9-29,Melekeok,62480,133,M,55,179
9541,Slentock,Mcclintock Sleepy,2008-2-21,Honiara,16313,160,M,64,173
9542,Mahaoyant,Flamboyant Mahavira,2001-4-4,Ramallah,86545,134,M,61,180
9543,Pited,Gifted Pike,1999-3-24,Ramallah,60635,134,M,59,185
9544,Eloqdes,Rhodes Eloquent,1995-8-1,Nay Pyi Taw,13322,121,M,58,170
9545,Zois,Galois Zen,2002-7-9,Tashkent,64659,189,M,57,183
9546,Dhaene,Dhawan Serene,2007-5-14,Singapore,14756,157,F,55,167
9547,Shtetent,Competent Shtern,1997-6-27,Warsaw,92014,140,M,64,178
9548,Rellemy,Ptolemy Relaxed,1999-7-23,Castries,83155,147,M,65,181
9549,Jovtin,Jovial Austin,1997-10-20,Kampala,80739,183,M,62,173
9550,Eucrdly,Euclid Wizardly,1998-6-2,Skopje,96628,103,F,54,159
9551,Flambnsky,Dubinsky Flamboyant,2004-2-1,Brasilia,41613,24,M,62,184
9552,Yandly,Friendly Yalow,1997-8-22,Tripoli,13838,99,F,49,159
9553,Sizai,Silly Banzai,1998-3-22,Lilongwe,79124,105,F,42,160
9554,Admiasser,Admiring Goldwasser,1999-9-7,Manila,11997,139,F,55,157
9555,Adoaren,Mclaren Adoring,2000-2-2,Brasilia,24619,24,M,57,185
9556,Antoarp,Antonelli Sharp,2005-8-4,Suva,84820,59,M,65,172
9557,Jopson,Thompson Jolly,2008-6-11,Windhoek,57566,122,M,60,171
9558,Flamblcini,Flamboyant Montalcini,2008-3-25,New Delhi,68518,77,F,41,159
9559,Elelam,Elegant Kalam,2004-1-29,New Delhi,38099,77,F,43,160
9560,Heyrepy,Sleepy Heyrovsky,2004-5-10,Sanaa,45423,194,F,45,160
9561,Suspiings,Jennings Suspicious,1995-10-1,Sarajevo,68590,22,M,55,177
9562,Sollly,Silly Solomon,1997-8-14,Kabul,9740,1,F,41,160
9563,Xenodyshev,Xenodochial Chebyshev,2008-7-10,Tashkent,36625,189,M,56,183
9564,Hunatia,Hypatia Hungry,2007-1-27,Pyongyang,86807,90,M,58,183
9565,Kowaling,Kowalevski Boring,1999-6-24,Thimphu,99400,20,M,61,173
9566,Vigiu,Vigilant Wu,1996-12-10,Quito,6361,52,M,58,185
9567,Vigofie,Diffie Vigorous,2002-5-20,N’Djamena,49315,34,F,41,163
9568,Jocore,Jones Hardcore,1999-8-4,Bratislava,56682,158,F,54,156
9569,Clerthy,Mccarthy Clever,1996-12-4,Maputo,31019,120,F,53,161
9570,Khoarp,Khorana Sharp,2000-10-11,Bratislava,12640,158,M,60,179
9571,Priculty,Priceless Mcnulty,2003-5-27,Saint George’s,66734,68,F,46,160
9572,Robiacted,Distracted Robinson,2002-11-20,Port-of-Spain,27820,178,M,65,178
9573,Gooic,Goodall Epic,1995-1-16,Zagreb,43347,43,M,56,184
9574,Cogry,Cohen Hungry,1998-4-28,Reykjavik,66338,76,F,47,169
9575,Kowalming,Charming Kowalevski,1999-4-24,Montevideo,77774,188,M,65,170
9576,Thimat,Fermat Thirsty,1999-4-8,Islamabad,71753,132,F,52,157
9577,Optimrles,Optimistic Swirles,1995-2-6,Juba,35117,163,F,50,168
9578,Swaetent,Competent Swartz,1996-3-8,Berlin,16914,65,F,48,158
9579,Botive,Boyd Festive,1998-6-25,Djibouti,57609,48,F,48,166
9580,Beauton,Newton Beautiful,2008-9-19,Valletta,6418,109,F,48,163
9581,Mureful,Peaceful Murdock,1998-4-13,Male,40225,107,F,55,164
9582,Vigirles,Vigilant Swirles,2003-12-6,Thimphu,80966,20,F,43,156
9583,Tzing,Amazing Tu,2006-2-14,Budapest,76025,75,F,44,166
9584,Clarsty,Thirsty Clarke,2006-7-6,Beirut,42260,96,M,59,184
9585,Montarous,Montalcini Vigorous,2004-9-5,Bandar Seri Begawan,37617,25,M,59,173
9586,Goomined,Determined Goodall,1996-8-22,Port Louis,53499,112,M,64,182
9587,Napger,Eager Napier,2008-8-18,Paramaribo,84081,167,M,64,177
9588,Strke,Pike Strange,1996-3-25,Riga,100374,95,M,59,185
9589,Truslby,Kilby Trusting,2005-10-16,Muscat,58977,131,F,55,163
9590,Haler,Keller Happy,2004-3-12,Vienna,63075,10,M,56,173
9591,Comphr,Bohr Competent,2004-4-6,Oslo,47894,130,F,49,169
9592,Cargry,Carson Angry,2005-1-29,Brazzaville,95445,39,F,49,159
9593,Compasper,Hopper Compassionate,1997-10-27,Jakarta,61566,78,M,61,183
9594,Beauyshev,Beautiful Chebyshev,2003-8-7,Georgetown,69436,72,F,50,164
9595,Hopmir,Shamir Hopeful,2000-6-14,Pyongyang,65885,90,M,55,179
9596,Hoplly,Silly Hopper,2008-7-20,Funafuti province,65784,182,F,54,166
9597,Revever,Reverent Hoover,2007-5-3,Cape Town,28109,162,M,58,174
9598,Condeshen,Cohen Condescending,2003-3-24,Buenos Aires,42453,7,M,65,177
9599,Brmat,Brave Fermat,2002-12-9,Windhoek,38974,122,F,54,170
9600,Engering,Admiring Engelbart,2000-4-16,Nairobi,2892,88,M,60,178
9601,Shtamy,Shtern Dreamy,2002-3-15,Palikir,85422,114,M,60,175
9602,Hardnsky,Hardcore Dubinsky,2003-5-10,Skopje,52320,103,M,58,176
9603,Shardly,Shamir Wizardly,1999-8-17,Tallinn,22530,57,M,59,184
9604,Keay,Cray Keen,1997-6-15,Dhaka,14943,14,M,62,182
9605,Ramafty,Ramanujan Nifty,2006-8-25,Brussels,91463,17,F,54,165
9606,Excike,Pike Exciting,1998-3-22,Maputo,89588,120,F,51,166
9607,Hopmann,Hopeful Hermann,1999-1-26,Belmopan,21910,18,F,48,157
9608,Johzical,Johnson Quizzical,1995-5-3,Yaren District,27391,123,M,64,178
9609,Hypest,Hypatia Modest,1996-6-21,Ankara,55385,180,M,56,178
9610,Relhen,Relaxed Cohen,1998-11-22,Male,6716,107,F,54,156
9611,Maxsful,Maxwell Blissful,2001-10-28,Montevideo,62929,188,F,51,157
9612,Unrunujan,Unruffled Ramanujan,2008-5-26,Vatican City,71888,191,M,63,183
9613,Lovmir,Shamir Loving,1996-4-23,Nicosia,22628,45,M,57,173
9614,Rhoen,Rhodes Zen,2005-7-18,Ankara,10664,180,F,44,157
9615,Gifsen,Jepsen Gifted,2007-9-19,San Marino,69222,150,F,40,155
9616,Williing,Williamson Loving,1996-1-5,Yamoussoukro,88140,42,M,64,177
9617,Dreion,Dreamy Elion,1998-3-23,Apia,79709,149,F,52,162
9618,Swarky,Quirky Swanson,2003-9-4,Dodoma,1915,174,M,61,172
9619,Johepy,Sleepy Johnson,1998-2-8,Lilongwe,33062,105,F,49,170
9620,Eletin,Elegant Austin,2004-4-19,Kuwait City,98165,92,F,50,157
9621,Mystiver,Beaver Mystifying,1999-3-11,Abu Dhabi,98516,185,F,40,166
9622,Penumoto,Pensive Matsumoto,1995-9-10,Podgorica,38232,118,M,61,176
9623,Vigouth,Knuth Vigorous,2007-8-22,Amsterdam,57981,125,F,53,167
9624,Turated,Turing Agitated,2006-4-10,Hanoi,3766,193,M,62,175
9625,Eucnd,Euclid Kind,1997-12-9,Paris,85413,61,F,41,155
9626,Elarch,Elastic Kirch,2003-8-10,Islamabad,95454,132,F,41,159
9627,Pracnes,Practical Jones,2007-3-11,New Delhi,18642,77,F,43,167
9628,Agitean,Mclean Agitated,2000-8-13,Bamako,60071,108,F,51,167
9629,Rhoical,Rhodes Magical,2003-12-14,Berlin,4482,65,M,64,175
9630,Vigoulis,Vigorous Margulis,1997-1-28,Athens,78137,67,F,44,155
9631,Blisider,Greider Blissful,2002-5-26,Tallinn,36120,57,F,51,170
9632,Franrant,Vibrant Franklin,1997-7-19,Sao Tome,24593,151,F,52,157
9633,Youtvaraya,Visvesvaraya Youthful,2007-3-5,Nuku’alofa,60913,177,F,55,170
9634,Naulbart,Naughty Engelbart,2006-2-2,Sarajevo,73652,22,F,42,157
9635,Bosful,Blissful Borg,2001-7-3,Panama City,20060,135,F,48,162
9636,Distrasekhar,Chandrasekhar Distracted,1998-10-29,Tashkent,17166,189,F,53,168
9637,Flamblcini,Montalcini Flamboyant,2008-5-25,Ottawa,48043,31,M,61,179
9638,Recuois,Recursing Galois,1998-4-12,Porto-Novo,18741,19,M,59,176
9639,Meniamy,Dreamy Meninsky,2006-3-16,Algiers,43448,3,M,59,177
9640,Edieless,Priceless Edison,2006-2-12,Tegucigalpa,19867,74,F,55,168
9641,Srke,Sad Clarke,2002-1-13,Baku,77600,11,M,64,184
9642,Ruical,Rubin Magical,2006-11-17,Managua,60169,127,F,40,166
9643,Ediefied,Edison Stupefied,2000-7-6,Apia,23195,149,F,47,157
9644,Wileful,Wilson Peaceful,1995-9-1,Prague,95750,46,M,57,184
9645,Werful,Wonderful Wu,2007-8-14,Nay Pyi Taw,62821,121,M,65,172
9646,Thtical,Practical Tharp,2008-9-27,N’Djamena,30335,34,F,53,169
9647,Risome,Awesome Ride,1998-6-26,Tbilisi,35548,64,M,65,182
9648,Tauofy,Goofy Taussig,2005-12-15,Addis Ababa,76180,58,M,60,182
9649,Shiing,Shirley Loving,2001-5-23,London,77324,186,M,63,173
9650,Stonendly,Stonebraker Friendly,2007-6-15,Belmopan,9656,18,M,60,175
9651,Curfty,Nifty Curran,1996-11-3,Budapest,22949,75,M,60,181
9652,Visvesarp,Sharp Visvesvaraya,2008-7-4,Amsterdam,2713,125,F,41,161
9653,Galamal,Elgamal Gallant,1999-2-14,Belmopan,64835,18,F,51,163
9654,Shaaxed,Relaxed Shannon,2000-12-16,Vaduz,98874,100,F,40,159
9655,Jolrant,Vibrant Joliot,2003-6-9,Bangui,3924,33,M,56,180
9656,Cokara,Bhaskara Cool,1997-1-15,Bangui,69221,33,F,42,166
9657,Luwin,Darwin Lucid,1999-5-9,Kabul,56871,1,M,57,185
9658,Shtrky,Quirky Shtern,2000-11-8,Skopje,77744,103,F,41,165
9659,Intelnberg,Heisenberg Intelligent,1999-12-20,Accra,89838,66,M,65,180
9660,Lamiring,Lamport Inspiring,2000-11-27,Seoul,5861,91,M,64,172
9661,Aryarous,Vigorous Aryabhata,2007-2-2,Port-Vila,99793,190,F,53,167
9662,Optimrthy,Mccarthy Optimistic,2001-2-26,Jerusalem,69701,82,F,51,167
9663,Admichel,Herschel Admiring,1996-1-18,Djibouti,26430,48,F,44,163
9664,Vigoinci,Davinci Vigorous,2007-6-9,Prague,66124,46,M,63,185
9665,Suspiu,Suspicious Tu,2007-2-1,Pyongyang,36496,90,M,60,173
9666,Elastel,Feistel Elated,1999-12-13,Brazzaville,70622,39,F,55,155
9667,Intelper,Hopper Intelligent,2005-9-14,Bishkek,14808,93,F,44,157
9668,Joling,Joliot Loving,2004-2-23,Ashgabat,60764,181,F,43,163
9669,Albaene,Albattani Serene,2000-3-13,Djibouti,33268,48,M,57,174
9670,Engeamy,Engelbart Dreamy,2001-10-21,Paris,75698,61,M,57,181
9671,Keleful,Hopeful Keldysh,1997-6-28,Castries,88188,147,F,47,168
9672,Proskuhful,Youthful Proskuriakova,1999-11-16,Ouagadougou,64294,27,M,62,185
9673,Gaad,Gates Sad,2003-7-7,Port Louis,3289,112,M,62,174
9674,Compnsky,Competent Dubinsky,2004-2-22,Reykjavik,79369,76,M,61,180
9675,Bordysh,Boring Keldysh,1995-7-9,Sanaa,87703,194,F,47,156
9676,Buen,Buck Zen,2008-9-25,Pyongyang,6800,90,F,41,169
9677,Gerring,Germain Adoring,2002-11-27,Brasilia,94744,24,M,55,179
9678,Pastiful,Beautiful Pascal,2001-11-2,Windhoek,25905,122,M,65,179
9679,Youtler,Youthful Kepler,1998-6-8,Mbabane,65201,168,M,55,181
9680,Xenodre,Kare Xenodochial,2008-4-29,Port-of-Spain,83898,178,M,63,176
9681,Willihful,Williamson Youthful,2003-2-28,Malabo,68000,55,M,62,180
9682,Merious,Merkle Gracious,2003-6-18,Yaounde,27745,30,M,58,184
9683,Davident,Davinci Confident,2004-5-19,Windhoek,54070,122,F,52,169
9684,Barnky,Bartik Cranky,1997-2-12,Islamabad,51462,132,M,62,174
9685,Focmann,Focused Lehmann,1997-11-14,Dakar,35872,153,M,62,181
9686,Rellind,Relaxed Rosalind,2008-11-21,Vientiane,18882,94,F,52,169
9687,Reliams,Relaxed Williams,1998-2-25,Stockholm,72960,169,M,61,183
9688,Mcclilly,Jolly Mcclintock,2005-10-24,Paramaribo,48840,167,M,62,173
9689,Zeaern,Shtern Zealous,2005-9-29,Prague,4833,46,F,51,159
9690,Samvent,Sammet Fervent,1997-1-22,Dili,5864,51,F,47,169
9691,Beaukburn,Beautiful Blackburn,1999-3-11,Montevideo,1149,188,F,51,160
9692,Trusasekhar,Chandrasekhar Trusting,1998-3-14,Caracas,92297,192,F,46,169
9693,Quiingale,Nightingale Quirky,2004-6-4,Washington D.C.,58644,187,M,62,184
9694,Ishiatic,Ishizaka Ecstatic,2001-2-5,Brasilia,30339,24,M,64,182
9695,Foctin,Austin Focused,1996-10-29,Muscat,42025,131,M,65,183
9696,Mendamy,Mendeleev Dreamy,2002-2-11,Oslo,30883,130,F,54,160
9697,Difntic,Romantic Diffie,2003-11-14,Sarajevo,45208,22,F,54,158
9698,Dreamson,Dreamy Williamson,2004-6-11,Tashkent,11349,189,M,55,181
9699,Kaated,Agitated Kare,2004-11-19,Cairo,95498,53,F,55,168
9700,Thitras,Poitras Thirsty,2008-8-14,Sri Jayewardenepura Kotte,18692,165,M,62,175
9701,Hypling,Dazzling Hypatia,1995-6-26,Yaounde,29870,30,M,62,181
9702,Zeaelet,Zealous Chatelet,2006-12-12,Copenhagen,61594,47,M,56,177
9703,Feyhful,Youthful Feynman,1997-9-15,Tarawa Atoll,90292,89,M,61,172
9704,Zamson,Zen Williamson,2001-2-11,Asmara,5382,56,M,57,173
9705,Willhing,Williams Laughing,2002-3-11,Nicosia,19414,45,M,63,185
9706,Compasovsky,Heyrovsky Compassionate,2001-11-25,Riga,45429,95,F,45,156
9707,Beauyshev,Chebyshev Beautiful,2002-1-5,Harare,20906,40,F,40,166
9708,Gagry,Angry Gauss,1998-4-18,Lusaka,8218,195,M,60,185
9709,Speming,Spence Charming,2000-7-9,Lilongwe,72520,105,F,46,162
